lemma;sentiment
опиатный;-1
описка;-1
оплевать;-1
оплевать;-1
оплевывание;-1
оплевывание;-1
оплевывать;-1
оплевывать;-1
оплеуха;-1
оплешиветь;-1
оплошать;-1
оплошность;-1
опоздание;-1
опоздать;-1
опозориться;-1
опоить;-1
оползень;-1
оползневый;-1
ополоуметь;-1
опомниться;1
опомниться;1
опостылевать;-1
опостылеть;-1
опошление;-1
опошливание;-1
опошлить;-1
опошлять;-1
опошляться;-1
оппа;-1
оппозиция;-1
оппозиция;-1
оппонент;-1
оппортунизм;-1
оправдание;1
оправдание;1
оправдание;1
оправдание;1
оправданность;1
